Fuel_ID,Equipment_ID,Usage_Date,Fuel_Liters
FUEL-202211,EQ-1120,2024-05-09,176.51
FUEL-202212,EQ-1114,2023-04-05,159.52
FUEL-202213,EQ-1138,2023-01-14,38.93
FUEL-202214,EQ-1027,2023-06-19,112.2
FUEL-202215,EQ-1115,2023-08-20,70.48
FUEL-202216,EQ-1138,2023-10-01,107.97
FUEL-202217,EQ-1008,2023-07-24,57.91
FUEL-202218,EQ-1128,2023-05-27,96.5
FUEL-202219,EQ-1038,2023-02-04,129.85
FUEL-202220,EQ-1132,2023-06-20,165.78
FUEL-202221,EQ-1099,2023-12-18,103.68
FUEL-202222,EQ-1049,2023-07-18,100.64
FUEL-202223,EQ-1010,2024-01-01,45.19
FUEL-202224,EQ-1004,2023-09-13,55.15
FUEL-202225,EQ-1018,2024-03-26,61.28
FUEL-202226,EQ-1129,2024-01-16,77.45
FUEL-202227,EQ-1101,2023-09-04,134.4
FUEL-202228,EQ-1045,2023-03-16,91.9
FUEL-202229,EQ-1133,2024-03-18,16.9
FUEL-202230,EQ-1095,2023-10-23,96.5
FUEL-202231,EQ-1136,2023-10-19,175.91
FUEL-202232,EQ-1075,2024-03-18,145.18
FUEL-202233,EQ-1062,2024-04-11,106.11
FUEL-202234,EQ-1075,2024-02-28,84.18
FUEL-202235,EQ-1125,2023-04-25,33.0
FUEL-202236,EQ-1038,2023-01-07,119.52
FUEL-202237,EQ-1012,2023-06-18,53.1
FUEL-202238,EQ-1021,2023-05-02,24.83
FUEL-202239,EQ-1137,2023-08-06,109.44
FUEL-202240,EQ-1059,2023-10-14,43.92
FUEL-202241,EQ-1001,2023-01-20,59.12
FUEL-202242,EQ-1031,2023-04-23,67.43
FUEL-202243,EQ-1124,2023-01-29,96.5
FUEL-202244,EQ-1097,2023-05-21,44.97
FUEL-202245,EQ-1073,2023-02-27,27.86
FUEL-202246,EQ-1032,2023-05-06,50.85
FUEL-202247,EQ-1147,2023-11-23,162.51
FUEL-202248,EQ-1072,2023-04-06,169.53
FUEL-202249,EQ-1021,2023-07-20,71.01
FUEL-202250,EQ-1036,2024-05-08,145.42
FUEL-202251,EQ-1138,2023-02-15,132.43
FUEL-202252,EQ-1077,2023-12-19,158.36
FUEL-202253,EQ-1124,2023-07-28,138.96
FUEL-202254,EQ-1027,2023-06-28,179.92
FUEL-202255,EQ-1020,2023-12-08,96.5
FUEL-202256,EQ-1077,2023-12-12,124.65
FUEL-202257,EQ-1097,2024-05-02,44.11
FUEL-202258,EQ-1126,2023-04-08,115.63
FUEL-202259,EQ-1033,2023-07-11,77.49
FUEL-202260,EQ-1105,2023-12-19,153.7
FUEL-202261,EQ-1036,2023-08-26,30.99
FUEL-202262,EQ-1005,2023-06-28,42.24
FUEL-202263,EQ-1149,2023-08-21,105.44
FUEL-202264,EQ-1120,2024-05-08,25.02
FUEL-202265,EQ-1034,2024-02-24,96.5
FUEL-202266,EQ-1003,2023-03-14,57.19
FUEL-202267,EQ-1015,2023-02-21,58.21
FUEL-202268,EQ-1029,2023-11-15,104.66
FUEL-202269,EQ-1112,2023-10-09,64.68
FUEL-202270,EQ-1118,2023-12-13,30.71
FUEL-202271,EQ-1062,2023-04-25,18.45
FUEL-202272,EQ-1035,2023-08-02,132.51
FUEL-202273,EQ-1012,2023-09-15,101.39
FUEL-202274,EQ-1048,2023-05-13,149.36
FUEL-202275,EQ-1020,2023-10-26,170.61
FUEL-202276,EQ-1064,2024-03-24,131.26
FUEL-202277,EQ-1144,2024-01-10,75.27
FUEL-202278,EQ-1022,2023-04-04,109.1
FUEL-202279,EQ-1072,2024-04-20,54.04
FUEL-202280,EQ-1146,2023-06-21,173.69
FUEL-202281,EQ-1105,2024-01-15,18.84
FUEL-202282,EQ-1077,2024-05-12,47.54
FUEL-202283,EQ-1141,2024-03-01,133.77
FUEL-202284,EQ-1144,2024-01-24,135.09
FUEL-202285,EQ-1072,2023-07-15,75.92
FUEL-202286,EQ-1094,2023-07-19,96.5
FUEL-202287,EQ-1075,2024-02-25,72.49
FUEL-202288,EQ-1075,2023-01-07,81.55
FUEL-202289,EQ-1073,2024-03-10,71.13
FUEL-202290,EQ-1037,2023-12-20,139.52
FUEL-202291,EQ-1117,2023-05-15,150.09
FUEL-202292,EQ-1106,2023-12-18,55.2
FUEL-202293,EQ-1091,2023-06-24,96.5
FUEL-202294,EQ-1146,2024-02-26,61.32
FUEL-202295,EQ-1149,2023-11-26,43.4
FUEL-202296,EQ-1080,2023-02-12,61.93
FUEL-202297,EQ-1114,2023-11-19,170.22
FUEL-202298,EQ-1029,2023-01-28,22.44
FUEL-202299,EQ-1054,2023-05-25,143.68
FUEL-202300,EQ-1025,2023-08-08,161.28
FUEL-202301,EQ-1014,2023-11-18,155.76
FUEL-202302,EQ-1096,2023-01-04,85.8
FUEL-202303,EQ-1006,2023-04-15,103.66
FUEL-202304,EQ-1110,2023-07-27,90.37
FUEL-202305,EQ-1104,2023-07-18,24.22
FUEL-202306,EQ-1011,2024-04-21,124.93
FUEL-202307,EQ-1105,2023-07-11,73.18
FUEL-202308,EQ-1120,2023-11-18,132.71
FUEL-202309,EQ-1032,2024-02-23,134.96
FUEL-202310,EQ-1044,2023-05-17,164.88
FUEL-202311,EQ-1108,2023-02-19,71.13
FUEL-202312,EQ-1122,2023-09-20,96.03
FUEL-202313,EQ-1003,2023-04-24,16.56
FUEL-202314,EQ-1049,2024-02-27,113.9
FUEL-202315,EQ-1051,2023-10-06,116.94
FUEL-202316,EQ-1093,2023-08-02,152.18
FUEL-202317,EQ-1112,2024-03-23,57.66
FUEL-202318,EQ-1075,2024-01-30,126.42
FUEL-202319,EQ-1051,2024-02-14,109.61
FUEL-202320,EQ-1107,2023-02-15,96.5
FUEL-202321,EQ-1131,2024-07-02,96.5
FUEL-202322,EQ-1122,2024-04-03,102.44
FUEL-202323,EQ-1064,2024-02-05,26.0
FUEL-202324,EQ-1055,2023-10-03,61.41
FUEL-202325,EQ-1067,2023-12-18,18.84
FUEL-202326,EQ-1112,2024-04-09,36.82
FUEL-202327,EQ-1019,2024-01-28,63.69
FUEL-202328,EQ-1102,2023-08-06,82.85
FUEL-202329,EQ-1112,2023-11-13,167.79
FUEL-202330,EQ-1143,2024-03-03,88.82
FUEL-202331,EQ-1015,2024-02-11,179.2
FUEL-202332,EQ-1109,2023-03-20,58.21
FUEL-202333,EQ-1049,2023-05-03,68.24
FUEL-202334,EQ-1079,2023-11-12,45.85
FUEL-202335,EQ-1115,2024-01-28,96.5
FUEL-202336,EQ-1064,2023-07-09,126.48
FUEL-202337,EQ-1012,2023-08-29,96.5
FUEL-202338,EQ-1147,2023-07-17,121.32
FUEL-202339,EQ-1082,2024-02-19,26.72
FUEL-202340,EQ-1028,2024-04-26,18.12
FUEL-202341,EQ-1020,2023-01-09,44.67
FUEL-202342,EQ-1005,2023-04-27,177.58
FUEL-202343,EQ-1138,2023-02-14,96.5
FUEL-202344,EQ-1069,2024-05-11,138.06
FUEL-202345,EQ-1070,2023-03-11,27.67
FUEL-202346,EQ-1110,2023-09-27,66.55
FUEL-202347,EQ-1063,2023-11-21,137.65
FUEL-202348,EQ-1067,2023-07-17,36.24
FUEL-202349,EQ-1053,2023-01-28,96.5
FUEL-202350,EQ-1129,2024-05-05,98.75
FUEL-202351,EQ-1087,2023-01-09,163.45
FUEL-202352,EQ-1086,2024-02-04,94.1
FUEL-202353,EQ-1065,2023-03-30,61.45
FUEL-202354,EQ-1116,2024-03-07,16.09
FUEL-202355,EQ-1030,2023-09-24,92.34
FUEL-202356,EQ-1056,2023-10-21,89.49
FUEL-202357,EQ-1108,2024-06-02,96.5
FUEL-202358,EQ-1064,2023-04-03,70.36
FUEL-202359,EQ-1134,2024-03-25,144.07
FUEL-202360,EQ-1131,2023-11-27,56.54
FUEL-202361,EQ-1020,2024-04-24,169.03
FUEL-202362,EQ-1113,2023-11-30,66.16
FUEL-202363,EQ-1089,2024-02-08,62.36
FUEL-202364,EQ-1001,2023-10-13,31.13
FUEL-202365,EQ-1010,2023-06-27,57.4
FUEL-202366,EQ-1097,2023-02-03,57.92
FUEL-202367,EQ-1127,2024-04-05,34.53
FUEL-202368,EQ-1083,2023-07-25,50.99
FUEL-202369,EQ-1008,2023-04-03,104.57
FUEL-202370,EQ-1106,2023-06-22,50.22
FUEL-202371,EQ-1007,2023-04-23,68.05
FUEL-202372,EQ-1109,2023-02-12,64.24
FUEL-202373,EQ-1067,2023-12-19,48.57
FUEL-202374,EQ-1040,2023-09-04,112.11
FUEL-202375,EQ-1014,2023-09-19,175.8
FUEL-202376,EQ-1050,2023-04-26,167.46
FUEL-202377,EQ-1046,2023-03-07,137.67
FUEL-202378,EQ-1025,2023-02-22,154.65
FUEL-202379,EQ-1114,2024-04-26,87.86
FUEL-202380,EQ-1030,2023-07-16,146.02
FUEL-202381,EQ-1036,2023-11-30,100.55
FUEL-202382,EQ-1146,2023-02-03,132.48
FUEL-202383,EQ-1068,2023-01-19,96.5
FUEL-202384,EQ-1131,2024-03-30,91.65
FUEL-202385,EQ-1054,2023-07-11,142.87
FUEL-202387,EQ-1128,2023-09-11,100.92
FUEL-202388,EQ-1104,2023-10-14,151.24
FUEL-202389,EQ-1078,2024-02-22,48.61
FUEL-202390,EQ-1044,2024-05-08,66.17
FUEL-202391,EQ-1143,2023-10-20,92.15
FUEL-202392,EQ-1091,2023-11-09,98.63
FUEL-202393,EQ-1065,2023-12-27,147.93
FUEL-202394,EQ-1003,2024-02-09,109.85
FUEL-202395,EQ-1096,2023-03-22,118.67
FUEL-202396,EQ-1032,2024-03-22,40.29
FUEL-202397,EQ-1039,2024-01-06,83.4
FUEL-202398,EQ-1107,2024-02-05,96.5
FUEL-202399,EQ-1012,2023-02-04,133.12
FUEL-202400,EQ-1093,2023-09-05,36.31
FUEL-202401,EQ-1087,2024-02-01,93.47
FUEL-202402,EQ-1018,2024-03-07,81.57
FUEL-202403,EQ-1027,2023-12-19,95.47
FUEL-202404,EQ-1084,2024-04-14,119.04
FUEL-202405,EQ-1109,2023-03-13,96.5
FUEL-202406,EQ-1118,2023-02-04,44.18
FUEL-202407,EQ-1027,2023-01-05,145.16
FUEL-202408,EQ-1074,2023-01-23,148.65
FUEL-202410,EQ-1077,2023-08-05,63.41
FUEL-202411,EQ-1055,2023-08-30,54.11
FUEL-202412,EQ-1070,2023-08-30,138.35
FUEL-202413,EQ-1104,2024-04-07,112.02
FUEL-202414,EQ-1059,2023-07-18,31.79
FUEL-202415,EQ-1130,2024-02-24,36.62
FUEL-202417,EQ-1093,2023-10-30,97.15
FUEL-202418,EQ-1072,2023-08-17,128.11
FUEL-202419,EQ-1031,2023-11-08,96.11
FUEL-202420,EQ-1050,2024-01-26,130.43
FUEL-202421,EQ-1117,2023-06-13,67.62
FUEL-202422,EQ-1072,2023-01-14,63.67
FUEL-202423,EQ-1028,2024-04-16,155.21
FUEL-202424,EQ-1076,2023-10-26,96.5
FUEL-202425,EQ-1120,2024-03-18,73.78
FUEL-202427,EQ-1087,2023-09-13,49.26
FUEL-202428,EQ-1101,2024-03-10,60.21
FUEL-202429,EQ-1121,2024-01-06,27.06
FUEL-202430,EQ-1061,2023-08-02,178.56
FUEL-202431,EQ-1130,2023-07-11,17.78
FUEL-202432,EQ-1147,2023-07-01,124.48
FUEL-202433,EQ-1008,2023-02-09,106.86
FUEL-202434,EQ-1033,2023-08-08,16.04
FUEL-202435,EQ-1146,2023-11-19,96.5
FUEL-202436,EQ-1076,2024-02-02,96.5
FUEL-202437,EQ-1009,2024-02-13,17.11
FUEL-202438,EQ-1015,2023-05-05,162.02
FUEL-202439,EQ-1019,2023-01-10,32.31
FUEL-202440,EQ-1093,2023-05-06,16.0
FUEL-202441,EQ-1142,2023-09-26,133.68
FUEL-202442,EQ-1092,2024-01-13,138.0
FUEL-202443,EQ-1135,2023-03-08,21.69
FUEL-202444,EQ-1116,2023-05-10,141.94
FUEL-202445,EQ-1125,2024-01-09,150.79
FUEL-202446,EQ-1049,2023-01-27,82.13
FUEL-202447,EQ-1024,2023-07-14,21.11
FUEL-202449,EQ-1044,2023-11-12,28.59
FUEL-202450,EQ-1007,2023-04-03,134.1
FUEL-202451,EQ-1130,2023-12-18,136.55
FUEL-202452,EQ-1143,2023-01-28,67.04
FUEL-202453,EQ-1134,2023-02-13,71.92
FUEL-202454,EQ-1135,2023-04-11,96.5
FUEL-202455,EQ-1056,2023-03-18,120.38
FUEL-202456,EQ-1047,2024-04-14,168.94
FUEL-202457,EQ-1015,2024-04-23,138.15
FUEL-202458,EQ-1106,2023-06-29,120.39
FUEL-202459,EQ-1085,2023-04-02,96.5
FUEL-202460,EQ-1147,2023-02-10,147.58
FUEL-202461,EQ-1031,2023-02-12,124.58
FUEL-202462,EQ-1077,2023-02-24,96.5
FUEL-202463,EQ-1019,2023-02-28,178.11
FUEL-202464,EQ-1046,2023-07-22,16.37
FUEL-202465,EQ-1024,2023-05-26,20.2
FUEL-202466,EQ-1094,2023-02-26,144.96
FUEL-202467,EQ-1081,2024-01-20,104.01
FUEL-202468,EQ-1061,2023-06-23,83.81
FUEL-202469,EQ-1047,2023-06-04,141.23
FUEL-202470,EQ-1049,2024-04-26,96.5
FUEL-202471,EQ-1147,2024-03-11,121.7
FUEL-202472,EQ-1069,2024-07-03,170.05
FUEL-202473,EQ-1129,2023-10-10,18.86
FUEL-202474,EQ-1115,2023-07-04,26.77
FUEL-202475,EQ-1099,2023-02-22,96.5
FUEL-202476,EQ-1005,2023-08-31,156.8
FUEL-202477,EQ-1016,2023-06-14,96.5
FUEL-202478,EQ-1119,2024-04-21,114.81
FUEL-202479,EQ-1015,2024-02-25,87.4
FUEL-202480,EQ-1134,2023-02-20,137.97
FUEL-202481,EQ-1043,2023-07-24,174.14
FUEL-202482,EQ-1133,2023-02-25,130.6
FUEL-202483,EQ-1077,2024-05-01,116.84
FUEL-202484,EQ-1118,2023-08-25,174.04
FUEL-202485,EQ-1105,2023-03-02,150.63
FUEL-202486,EQ-1126,2023-09-14,124.88
FUEL-202487,EQ-1134,2023-11-25,96.5
FUEL-202488,EQ-1014,2024-04-17,149.58
FUEL-202489,EQ-1013,2023-11-07,179.52
FUEL-202490,EQ-1069,2023-07-29,96.5
FUEL-202492,EQ-1040,2024-03-17,58.45
FUEL-202493,EQ-1113,2023-04-12,59.26
FUEL-202494,EQ-1030,2023-07-30,170.95
FUEL-202495,EQ-1145,2023-11-21,96.5
FUEL-202496,EQ-1057,2024-02-19,154.91
FUEL-202498,EQ-1021,2023-05-08,153.4
FUEL-202499,EQ-1030,2024-03-13,174.42
FUEL-202500,EQ-1007,2023-01-06,38.88
FUEL-202501,EQ-1014,2023-02-11,148.17
FUEL-202502,EQ-1103,2024-04-24,92.85
FUEL-202503,EQ-1093,2023-12-31,161.04
FUEL-202504,EQ-1114,2023-03-14,71.55
FUEL-202505,EQ-1131,2023-08-18,161.65
FUEL-202506,EQ-1053,2023-03-03,96.5
FUEL-202507,EQ-1142,2023-02-10,26.7
FUEL-202508,EQ-1015,2023-10-30,82.57
FUEL-202509,EQ-1129,2024-05-15,91.79
FUEL-202510,EQ-1096,2024-05-15,172.09
FUEL-202511,EQ-1087,2023-12-19,147.46
FUEL-202512,EQ-1122,2024-05-04,105.24
FUEL-202513,EQ-1050,2023-05-19,101.12
FUEL-202514,EQ-1080,2023-10-31,151.83
FUEL-202515,EQ-1096,2024-01-08,98.75
FUEL-202516,EQ-1137,2023-08-06,106.33
FUEL-202517,EQ-1100,2023-06-18,96.5
FUEL-202518,EQ-1031,2023-03-09,37.51
FUEL-202519,EQ-1067,2023-10-20,149.62
FUEL-202520,EQ-1126,2023-08-31,102.98
FUEL-202521,EQ-1109,2023-03-09,32.53
FUEL-202522,EQ-1035,2024-01-31,96.5
FUEL-202523,EQ-1135,2023-05-14,104.39
FUEL-202524,EQ-1008,2023-05-26,151.22
FUEL-202525,EQ-1068,2023-10-26,41.33
FUEL-202526,EQ-1020,2023-12-26,64.64
FUEL-202527,EQ-1082,2023-06-30,55.93
FUEL-202528,EQ-1016,2023-12-23,147.44
FUEL-202529,EQ-1012,2023-03-28,44.49
FUEL-202530,EQ-1004,2023-09-11,19.57
FUEL-202531,EQ-1058,2023-04-07,114.79
FUEL-202532,EQ-1126,2023-10-14,62.83
FUEL-202533,EQ-1115,2023-02-28,140.45
FUEL-202534,EQ-1111,2023-10-04,166.76
FUEL-202535,EQ-1044,2024-04-05,112.35
FUEL-202536,EQ-1073,2023-05-20,152.18
FUEL-202537,EQ-1069,2023-10-09,96.5
FUEL-202538,EQ-1042,2023-10-27,59.74
FUEL-202539,EQ-1120,2024-05-01,106.67
FUEL-202540,EQ-1137,2023-01-23,93.21
FUEL-202541,EQ-1112,2023-07-20,103.51
FUEL-202542,EQ-1147,2023-02-21,102.36
FUEL-202543,EQ-1029,2023-10-26,63.76
FUEL-202544,EQ-1029,2023-02-04,22.53
FUEL-202545,EQ-1004,2023-08-05,99.34
FUEL-202546,EQ-1007,2024-01-25,26.63
FUEL-202547,EQ-1095,2023-01-19,61.52
FUEL-202548,EQ-1073,2023-11-10,96.5
FUEL-202549,EQ-1028,2023-09-01,96.5
FUEL-202550,EQ-1116,2023-07-07,62.61
FUEL-202551,EQ-1038,2024-05-05,46.94
FUEL-202552,EQ-1133,2023-09-11,35.51
FUEL-202553,EQ-1039,2024-02-26,95.9
FUEL-202554,EQ-1011,2023-01-29,134.95
FUEL-202555,EQ-1064,2023-04-19,96.5
FUEL-202556,EQ-1054,2023-06-13,150.13
FUEL-202557,EQ-1044,2024-03-15,55.83
FUEL-202558,EQ-1062,2023-04-23,96.5
FUEL-202559,EQ-1055,2023-04-03,167.47
FUEL-202560,EQ-1090,2023-09-28,19.18
FUEL-202561,EQ-1129,2024-02-15,109.76
FUEL-202562,EQ-1036,2023-05-28,113.93
FUEL-202563,EQ-1057,2023-07-02,39.58
FUEL-202564,EQ-1056,2023-10-29,115.01
FUEL-202565,EQ-1059,2023-07-28,59.49
FUEL-202566,EQ-1079,2023-05-26,167.03
FUEL-202567,EQ-1125,2023-03-17,102.94
FUEL-202568,EQ-1051,2023-09-06,157.89
FUEL-202569,EQ-1126,2023-10-05,157.72
FUEL-202570,EQ-1099,2023-06-18,129.62
FUEL-202571,EQ-1096,2023-08-16,96.5
FUEL-202572,EQ-1122,2023-02-24,51.81
FUEL-202573,EQ-1058,2024-02-09,76.37
FUEL-202574,EQ-1004,2023-03-04,135.51
FUEL-202575,EQ-1066,2023-02-12,124.21
FUEL-202576,EQ-1032,2023-09-03,104.11
FUEL-202577,EQ-1044,2024-03-11,79.99
FUEL-202578,EQ-1142,2023-12-23,96.5
FUEL-202579,EQ-1105,2024-02-18,115.74
FUEL-202580,EQ-1115,2023-06-10,69.78
FUEL-202581,EQ-1020,2023-02-14,101.79
FUEL-202582,EQ-1048,2023-06-13,46.41
FUEL-202583,EQ-1099,2023-11-07,24.1
FUEL-202584,EQ-1020,2024-03-08,96.5
FUEL-202585,EQ-1101,2024-03-04,165.74
FUEL-202586,EQ-1018,2024-02-27,176.83
FUEL-202587,EQ-1086,2023-02-17,167.52
FUEL-202588,EQ-1085,2023-11-06,92.95
FUEL-202589,EQ-1038,2023-08-10,96.5
FUEL-202590,EQ-1072,2023-08-22,151.48
FUEL-202591,EQ-1129,2024-01-31,48.2
FUEL-202592,EQ-1068,2023-11-14,96.5
FUEL-202593,EQ-1093,2023-04-19,117.82
FUEL-202594,EQ-1002,2023-06-09,54.3
FUEL-202595,EQ-1107,2023-03-05,96.5
FUEL-202596,EQ-1125,2023-03-17,43.28
FUEL-202597,EQ-1032,2024-03-09,96.5
FUEL-202598,EQ-1092,2024-01-23,148.29
FUEL-202600,EQ-1117,2024-03-02,20.47
FUEL-202601,EQ-1079,2023-06-21,38.04
FUEL-202602,EQ-1054,2023-07-16,94.46
FUEL-202604,EQ-1117,2024-04-10,166.88
FUEL-202605,EQ-1131,2023-04-24,138.26
FUEL-202606,EQ-1054,2023-01-08,99.56
FUEL-202607,EQ-1098,2023-04-25,123.5
FUEL-202608,EQ-1123,2023-07-10,20.39
FUEL-202609,EQ-1054,2024-02-08,87.87
FUEL-202610,EQ-1133,2023-03-06,158.59
FUEL-202611,EQ-1086,2023-09-29,151.01
FUEL-202612,EQ-1033,2023-03-15,38.28
FUEL-202613,EQ-1001,2023-07-05,135.12
FUEL-202614,EQ-1103,2023-02-25,43.46
FUEL-202615,EQ-1007,2023-10-05,47.99
FUEL-202616,EQ-1145,2023-01-14,100.32
FUEL-202617,EQ-1038,2024-02-27,72.02
FUEL-202618,EQ-1026,2023-08-17,39.32
FUEL-202619,EQ-1125,2024-05-04,128.98
FUEL-202620,EQ-1116,2023-07-13,126.79
FUEL-202621,EQ-1010,2023-04-04,116.4
FUEL-202622,EQ-1071,2024-01-02,63.58
FUEL-202623,EQ-1115,2023-12-09,99.43
FUEL-202624,EQ-1092,2024-04-19,95.04
FUEL-202625,EQ-1067,2023-03-30,159.48
FUEL-202626,EQ-1040,2023-02-04,37.19
FUEL-202627,EQ-1126,2023-08-21,138.23
FUEL-202628,EQ-1049,2023-01-20,17.93
FUEL-202629,EQ-1007,2023-11-23,97.93
FUEL-202630,EQ-1079,2023-02-01,96.5
FUEL-202631,EQ-1109,2024-03-02,103.19
FUEL-202632,EQ-1072,2023-05-22,131.5
FUEL-202633,EQ-1110,2023-03-13,132.61
FUEL-202634,EQ-1082,2023-02-02,165.83
FUEL-202635,EQ-1050,2023-05-09,34.69
FUEL-202636,EQ-1036,2023-05-01,141.59
FUEL-202637,EQ-1001,2023-10-18,147.94
FUEL-202638,EQ-1121,2023-07-24,68.45
FUEL-202639,EQ-1076,2024-04-29,79.81
FUEL-202640,EQ-1001,2023-04-16,20.29
FUEL-202641,EQ-1063,2023-08-29,96.5
FUEL-202642,EQ-1023,2023-08-11,59.31
FUEL-202643,EQ-1098,2023-11-26,111.35
FUEL-202644,EQ-1071,2023-10-21,122.39
FUEL-202645,EQ-1021,2023-07-06,40.1
FUEL-202646,EQ-1044,2023-03-13,32.7
FUEL-202647,EQ-1066,2024-01-04,21.3
FUEL-202648,EQ-1098,2023-01-13,96.5
FUEL-202649,EQ-1022,2023-12-30,55.49
FUEL-202650,EQ-1050,2023-05-08,124.88
FUEL-202651,EQ-1048,2023-04-02,30.73
FUEL-202652,EQ-1077,2023-10-27,98.22
FUEL-202653,EQ-1141,2023-02-28,138.96
FUEL-202654,EQ-1124,2023-12-20,176.39
FUEL-202655,EQ-1007,2023-05-08,37.96
FUEL-202656,EQ-1112,2024-03-14,39.4
FUEL-202657,EQ-1140,2023-10-27,96.5
FUEL-202658,EQ-1104,2023-09-07,142.92
FUEL-202659,EQ-1004,2023-04-04,139.53
FUEL-202660,EQ-1107,2023-06-05,19.74
FUEL-202661,EQ-1103,2023-06-24,111.03
FUEL-202662,EQ-1016,2023-03-14,118.89
FUEL-202663,EQ-1044,2023-07-15,149.15
FUEL-202664,EQ-1074,2023-09-13,173.48
FUEL-202665,EQ-1018,2023-11-07,96.5
FUEL-202666,EQ-1070,2023-05-17,22.02
FUEL-202667,EQ-1034,2024-04-22,35.52
FUEL-202668,EQ-1034,2023-02-25,135.34
FUEL-202669,EQ-1074,2023-02-04,76.89
FUEL-202670,EQ-1053,2023-02-16,99.5
FUEL-202671,EQ-1130,2023-03-23,53.96
FUEL-202672,EQ-1087,2023-03-25,45.56
FUEL-202673,EQ-1057,2023-02-10,89.6
FUEL-202674,EQ-1002,2023-05-12,170.27
FUEL-202675,EQ-1058,2023-02-10,151.24
FUEL-202676,EQ-1149,2023-06-25,72.23
FUEL-202677,EQ-1019,2024-04-20,101.11
FUEL-202679,EQ-1115,2023-08-01,23.61
FUEL-202680,EQ-1025,2023-09-30,138.05
FUEL-202681,EQ-1139,2023-04-11,96.5
FUEL-202682,EQ-1029,2023-07-13,96.5
FUEL-202683,EQ-1106,2023-10-04,32.27
FUEL-202684,EQ-1147,2023-08-26,96.5
FUEL-202685,EQ-1125,2023-03-18,164.58
FUEL-202686,EQ-1089,2023-11-26,162.91
FUEL-202687,EQ-1005,2023-01-26,37.24
FUEL-202688,EQ-1117,2023-08-16,49.66
FUEL-202689,EQ-1023,2023-12-24,100.33
FUEL-202690,EQ-1071,2024-02-02,108.49
FUEL-202691,EQ-1061,2023-01-27,164.3
FUEL-202692,EQ-1068,2023-07-31,82.83
FUEL-202693,EQ-1031,2023-03-01,109.63
FUEL-202694,EQ-1015,2024-04-21,68.07
FUEL-202695,EQ-1121,2024-04-01,46.5
FUEL-202696,EQ-1017,2023-12-01,176.16
FUEL-202697,EQ-1058,2023-11-29,19.69
FUEL-202698,EQ-1048,2023-06-26,124.34
FUEL-202699,EQ-1011,2023-01-16,44.99
FUEL-202700,EQ-1069,2023-09-25,96.5
FUEL-202701,EQ-1083,2024-04-10,30.22
FUEL-202702,EQ-1014,2024-04-24,115.29
FUEL-202703,EQ-1096,2023-04-26,105.23
FUEL-202704,EQ-1029,2023-11-14,16.49
FUEL-202705,EQ-1113,2023-04-30,168.82
FUEL-202706,EQ-1009,2023-09-23,96.5
FUEL-202707,EQ-1116,2023-09-11,25.53
FUEL-202708,EQ-1077,2023-07-23,51.66
FUEL-202709,EQ-1015,2024-03-31,107.19
FUEL-202710,EQ-1113,2023-06-08,113.23
FUEL-202711,EQ-1016,2023-04-01,144.0
FUEL-202712,EQ-1126,2023-10-18,96.5
FUEL-202713,EQ-1085,2023-10-10,110.31
FUEL-202714,EQ-1043,2023-08-16,46.23
FUEL-202715,EQ-1038,2023-05-21,136.21
FUEL-202716,EQ-1018,2023-03-11,175.12
FUEL-202717,EQ-1080,2023-01-19,65.92
FUEL-202718,EQ-1033,2023-12-11,151.43
FUEL-202719,EQ-1066,2023-11-16,108.43
FUEL-202720,EQ-1024,2023-02-27,89.49
FUEL-202721,EQ-1045,2024-03-30,146.12
FUEL-202722,EQ-1117,2023-11-26,138.06
FUEL-202723,EQ-1099,2023-08-14,141.38
FUEL-202724,EQ-1124,2024-03-07,114.61
FUEL-202725,EQ-1007,2024-01-01,62.95
FUEL-202726,EQ-1136,2023-09-13,176.79
FUEL-202727,EQ-1131,2024-03-12,135.18
FUEL-202728,EQ-1046,2023-06-10,66.53
FUEL-202729,EQ-1057,2023-03-03,27.83
FUEL-202730,EQ-1107,2023-09-14,20.66
FUEL-202731,EQ-1074,2023-09-08,125.78
FUEL-202732,EQ-1076,2023-01-18,140.08
FUEL-202733,EQ-1027,2023-09-21,114.82
FUEL-202734,EQ-1005,2023-10-04,89.52
FUEL-202735,EQ-1027,2023-02-07,135.93
FUEL-202736,EQ-1052,2024-05-10,24.35
FUEL-202737,EQ-1101,2024-03-06,176.94
FUEL-202738,EQ-1148,2024-02-17,28.54
FUEL-202739,EQ-1006,2023-09-01,81.81
FUEL-202740,EQ-1028,2023-10-24,26.09
FUEL-202741,EQ-1044,2023-07-25,82.15
FUEL-202742,EQ-1093,2023-10-25,33.31
FUEL-202743,EQ-1035,2023-08-20,117.47
FUEL-202745,EQ-1109,2023-09-01,38.85
FUEL-202746,EQ-1124,2023-09-24,96.5
FUEL-202747,EQ-1076,2023-10-05,96.5
FUEL-202748,EQ-1027,2023-03-06,96.5
FUEL-202749,EQ-1069,2023-05-17,130.69
FUEL-202750,EQ-1093,2023-09-27,175.04
FUEL-202751,EQ-1126,2023-10-12,50.46
FUEL-202752,EQ-1144,2023-12-17,97.74
FUEL-202753,EQ-1068,2023-03-23,25.98
FUEL-202754,EQ-1001,2023-10-28,77.3
FUEL-202755,EQ-1089,2023-04-08,118.37
FUEL-202756,EQ-1119,2023-04-27,41.73
FUEL-202757,EQ-1106,2024-01-30,71.15
FUEL-202758,EQ-1035,2023-09-06,96.5
