Usage_ID,Equipment_ID,Operator_ID,Usage_Date,Hours_Used
USG-100503,EQ-1014,OP-204,2023-03-16,10.3
USG-100504,EQ-1022,OP-253,2023-04-02,8.44
USG-100505,EQ-1146,OP-222,2024-05-09,11.28
USG-100506,EQ-1076,OP-248,2024-02-24,7.28
USG-100507,EQ-1034,OP-235,2023-06-18,8.81
USG-100508,EQ-1027,OP-267,2023-02-14,11.31
USG-100509,EQ-1073,OP-240,2023-05-13,5.22
USG-100510,EQ-1144,OP-263,2023-09-10,3.94
USG-100511,EQ-1049,OP-UNKNOWN,2023-01-13,9.24
USG-100512,EQ-1106,OP-242,2023-06-29,1.62
USG-100513,EQ-1072,OP-208,2023-06-07,9.55
USG-100514,EQ-1085,OP-272,2023-11-12,3.54
USG-100515,EQ-1122,OP-204,2023-11-27,6.34
USG-100516,EQ-1085,OP-252,2024-04-20,4.64
USG-100517,EQ-1080,OP-202,2023-04-17,11.12
USG-100518,EQ-1016,OP-235,2024-06-03,8.08
USG-100520,EQ-1008,OP-211,2023-09-12,10.21
USG-100521,EQ-1134,OP-214,2023-07-11,11.09
USG-100522,EQ-1006,OP-264,2023-03-20,9.19
USG-100523,EQ-1083,OP-212,2024-02-25,11.92
USG-100524,EQ-1009,OP-266,2023-01-03,8.71
USG-100525,EQ-1022,OP-205,2023-02-22,4.78
USG-100526,EQ-1079,OP-226,2023-06-14,7.09
USG-100528,EQ-1138,OP-240,2023-05-19,4.47
USG-100529,EQ-1018,OP-243,2023-10-04,6.44
USG-100530,EQ-1027,OP-211,2023-08-07,10.86
USG-100531,EQ-1114,OP-239,2023-06-20,8.54
USG-100532,EQ-1119,OP-211,2024-02-21,2.52
USG-100533,EQ-1119,OP-228,2023-03-15,11.09
USG-100534,EQ-1084,OP-241,2023-08-21,6.77
USG-100535,EQ-1122,OP-221,2023-05-25,2.84
USG-100536,EQ-1027,OP-209,2024-02-10,7.7
USG-100537,EQ-1062,OP-261,2023-07-16,8.79
USG-100538,EQ-1111,OP-243,2023-10-06,8.53
USG-100539,EQ-1146,OP-214,2023-10-31,2.53
USG-100541,EQ-1126,OP-207,2023-02-16,7.6
USG-100542,EQ-1000,OP-219,2023-08-20,7.57
USG-100543,EQ-1081,OP-238,2024-04-15,11.82
USG-100544,EQ-1022,OP-278,2023-09-19,4.59
USG-100545,EQ-1140,OP-200,2023-12-27,2.65
USG-100546,EQ-1007,OP-275,2023-07-21,5.76
USG-100547,EQ-1054,OP-260,2023-03-13,11.21
USG-100548,EQ-1039,OP-216,2023-10-03,3.01
USG-100549,EQ-1111,OP-217,2023-02-13,10.53
USG-100550,EQ-1108,OP-258,2023-09-18,5.54
USG-100551,EQ-1108,OP-273,2023-09-13,6.77
USG-100552,EQ-1139,OP-204,2024-05-15,5.37
USG-100553,EQ-1020,OP-267,2024-03-15,6.38
USG-100554,EQ-1022,OP-209,2023-12-17,4.78
USG-100555,EQ-1087,OP-201,2023-08-29,7.53
USG-100556,EQ-1090,OP-237,2023-05-29,7.78
USG-100557,EQ-1144,OP-260,2023-10-24,6.77
USG-100558,EQ-1006,OP-210,2023-03-06,4.42
USG-100559,EQ-1071,OP-232,2023-01-08,11.06
USG-100560,EQ-1114,OP-222,2023-05-14,3.4
USG-100561,EQ-1008,OP-210,2024-05-10,3.12
USG-100562,EQ-1105,OP-230,2023-12-05,3.71
USG-100563,EQ-1088,OP-233,2024-01-22,6.77
USG-100564,EQ-1121,OP-268,2023-04-30,6.48
USG-100565,EQ-1111,OP-UNKNOWN,2024-04-19,4.81
USG-100566,EQ-1010,OP-268,2023-11-23,7.91
USG-100568,EQ-1061,OP-275,2024-01-30,8.75
USG-100569,EQ-1140,OP-UNKNOWN,2023-01-05,6.77
USG-100570,EQ-1026,OP-244,2023-04-23,1.86
USG-100571,EQ-1014,OP-227,2024-05-01,11.56
USG-100572,EQ-1033,OP-272,2024-02-16,8.8
USG-100573,EQ-1119,OP-209,2023-11-24,9.58
USG-100574,EQ-1082,OP-209,2023-05-22,4.99
USG-100575,EQ-1067,OP-208,2023-09-09,5.62
USG-100576,EQ-1027,OP-255,2023-04-22,6.14
USG-100577,EQ-1008,OP-273,2024-01-08,10.91
USG-100578,EQ-1000,OP-249,2023-05-17,5.61
USG-100580,EQ-1098,OP-261,2023-03-04,5.27
USG-100581,EQ-1102,OP-211,2023-07-07,2.34
USG-100582,EQ-1074,OP-222,2023-11-10,3.51
USG-100584,EQ-1049,OP-275,2023-05-03,6.77
USG-100585,EQ-1078,OP-257,2024-05-09,6.77
USG-100586,EQ-1010,OP-227,2024-02-18,11.37
USG-100587,EQ-1137,OP-274,2023-04-30,6.77
USG-100588,EQ-1004,OP-279,2023-01-24,1.65
USG-100589,EQ-1078,OP-212,2023-08-22,2.17
USG-100590,EQ-1029,OP-278,2023-04-23,5.04
USG-100591,EQ-1102,OP-273,2023-10-07,9.83
USG-100592,EQ-1044,OP-215,2023-05-21,8.81
USG-100593,EQ-1112,OP-274,2023-01-21,8.14
USG-100595,EQ-1072,OP-260,2023-12-21,4.34
USG-100596,EQ-1061,OP-278,2023-12-21,6.75
USG-100597,EQ-1077,OP-200,2023-10-13,7.07
USG-100598,EQ-1092,OP-269,2023-09-17,8.42
USG-100599,EQ-1049,OP-219,2023-12-17,6.72
USG-100600,EQ-1011,OP-246,2023-05-26,7.98
USG-100601,EQ-1116,OP-206,2024-04-18,1.81
USG-100602,EQ-1018,OP-256,2023-10-31,9.34
USG-100604,EQ-1056,OP-274,2023-09-06,3.77
USG-100605,EQ-1045,OP-217,2023-08-23,11.74
USG-100606,EQ-1032,OP-272,2023-01-31,6.39
USG-100607,EQ-1087,OP-237,2023-11-06,11.5
USG-100608,EQ-1147,OP-229,2023-02-14,10.55
USG-100609,EQ-1121,OP-235,2023-01-08,4.09
USG-100610,EQ-1148,OP-275,2024-04-29,1.55
USG-100611,EQ-1010,OP-264,2023-01-18,10.0
USG-100612,EQ-1025,OP-230,2023-02-12,6.77
USG-100613,EQ-1055,OP-237,2023-05-03,6.54
USG-100614,EQ-1117,OP-274,2023-01-13,2.96
USG-100615,EQ-1047,OP-247,2023-11-17,10.53
USG-100616,EQ-1085,OP-237,2023-08-07,7.93
USG-100617,EQ-1053,OP-210,2023-11-14,2.08
USG-100618,EQ-1093,OP-214,2023-07-16,5.34
USG-100619,EQ-1143,OP-271,2023-12-30,5.02
USG-100620,EQ-1122,OP-274,2024-03-22,9.32
USG-100621,EQ-1090,OP-264,2023-12-15,6.77
USG-100622,EQ-1115,OP-267,2024-02-29,8.62
USG-100623,EQ-1074,OP-247,2024-02-14,11.77
USG-100625,EQ-1027,OP-214,2023-12-23,3.64
USG-100626,EQ-1005,OP-269,2024-04-22,6.16
USG-100627,EQ-1074,OP-202,2024-03-22,6.96
USG-100628,EQ-1148,OP-241,2023-09-06,10.34
USG-100629,EQ-1077,OP-239,2023-03-29,5.4
USG-100630,EQ-1012,OP-236,2023-08-22,3.19
USG-100631,EQ-1046,OP-219,2023-03-24,6.77
USG-100632,EQ-1032,OP-247,2023-04-05,8.49
USG-100633,EQ-1037,OP-269,2024-05-14,11.16
USG-100634,EQ-1127,OP-258,2024-04-20,6.77
USG-100635,EQ-1129,OP-237,2023-08-31,9.42
USG-100636,EQ-1037,OP-256,2023-06-23,10.95
USG-100637,EQ-1141,OP-203,2023-07-25,5.25
USG-100638,EQ-1049,OP-228,2024-02-05,1.74
USG-100639,EQ-1114,OP-211,2024-05-14,4.84
USG-100640,EQ-1014,OP-246,2023-07-23,5.38
USG-100641,EQ-1072,OP-239,2024-05-15,3.76
USG-100642,EQ-1106,OP-236,2023-03-25,5.95
USG-100643,EQ-1035,OP-276,2023-02-14,11.88
USG-100644,EQ-1085,OP-275,2024-01-23,6.77
USG-100645,EQ-1069,OP-271,2023-08-25,2.94
USG-100646,EQ-1097,OP-262,2023-01-22,7.64
USG-100647,EQ-1118,OP-200,2023-03-20,10.26
USG-100648,EQ-1073,OP-262,2024-04-09,2.75
USG-100649,EQ-1017,OP-246,2023-10-25,4.21
USG-100650,EQ-1030,OP-273,2023-01-09,2.11
USG-100651,EQ-1034,OP-206,2023-05-20,11.53
USG-100652,EQ-1074,OP-209,2023-09-21,9.53
USG-100653,EQ-1042,OP-240,2024-02-28,4.35
USG-100654,EQ-1092,OP-274,2023-06-30,6.77
USG-100655,EQ-1095,OP-252,2023-06-24,3.79
USG-100656,EQ-1048,OP-271,2023-11-11,10.38
USG-100657,EQ-1029,OP-209,2023-03-01,6.53
USG-100658,EQ-1092,OP-256,2024-03-31,11.69
USG-100659,EQ-1077,OP-215,2023-04-24,8.72
USG-100660,EQ-1053,OP-210,2023-08-06,2.32
USG-100661,EQ-1110,OP-213,2023-01-17,2.12
USG-100662,EQ-1064,OP-238,2023-08-12,2.8
USG-100664,EQ-1089,OP-264,2024-02-04,7.49
USG-100665,EQ-1148,OP-267,2023-04-22,3.3
USG-100666,EQ-1001,OP-212,2024-04-18,8.93
USG-100667,EQ-1047,OP-213,2023-04-03,5.95
USG-100668,EQ-1104,OP-240,2023-03-05,6.71
USG-100669,EQ-1073,OP-205,2023-02-12,4.48
USG-100670,EQ-1079,OP-256,2023-04-26,10.48
USG-100671,EQ-1017,OP-260,2024-04-25,11.99
USG-100672,EQ-1026,OP-266,2023-12-04,5.65
USG-100673,EQ-1026,OP-221,2023-02-03,3.6
USG-100674,EQ-1103,OP-254,2024-01-07,9.54
USG-100675,EQ-1102,OP-277,2024-05-01,4.43
USG-100676,EQ-1027,OP-262,2023-09-12,1.81
USG-100677,EQ-1017,OP-203,2024-05-12,4.93
USG-100678,EQ-1024,OP-266,2024-01-28,4.58
USG-100679,EQ-1129,OP-243,2024-02-19,11.5
USG-100680,EQ-1110,OP-215,2023-07-16,6.15
USG-100681,EQ-1045,OP-238,2024-03-28,2.91
USG-100682,EQ-1124,OP-272,2023-12-12,7.16
USG-100683,EQ-1143,OP-264,2023-01-29,11.69
USG-100684,EQ-1090,OP-236,2023-06-14,2.85
USG-100687,EQ-1043,OP-UNKNOWN,2023-06-16,5.94
USG-100688,EQ-1107,OP-260,2023-10-29,7.49
USG-100689,EQ-1025,OP-212,2023-12-20,6.78
USG-100690,EQ-1086,OP-238,2023-07-06,8.17
USG-100691,EQ-1019,OP-268,2023-04-20,6.77
USG-100692,EQ-1102,OP-279,2024-01-16,7.57
USG-100693,EQ-1069,OP-267,2023-09-01,2.3
USG-100694,EQ-1129,OP-255,2023-12-06,5.72
USG-100695,EQ-1116,OP-270,2023-04-03,6.92
USG-100696,EQ-1127,OP-259,2023-05-18,7.95
USG-100697,EQ-1111,OP-207,2023-09-25,4.02
USG-100698,EQ-1076,OP-252,2023-06-13,8.16
USG-100699,EQ-1068,OP-220,2023-05-12,4.0
USG-100700,EQ-1007,OP-239,2023-08-26,5.93
USG-100701,EQ-1051,OP-217,2023-01-15,8.42
USG-100702,EQ-1010,OP-262,2024-05-02,2.38
USG-100703,EQ-1016,OP-252,2024-04-04,2.45
USG-100704,EQ-1035,OP-273,2024-01-12,8.47
USG-100705,EQ-1134,OP-211,2023-05-02,4.79
USG-100706,EQ-1099,OP-230,2024-04-23,3.34
USG-100707,EQ-1112,OP-275,2023-01-29,11.46
USG-100708,EQ-1108,OP-231,2024-05-08,3.02
USG-100709,EQ-1094,OP-202,2023-11-27,10.34
USG-100710,EQ-1013,OP-230,2023-05-10,11.56
USG-100711,EQ-1031,OP-230,2024-03-15,6.77
USG-100712,EQ-1065,OP-230,2023-06-02,11.12
USG-100714,EQ-1085,OP-212,2024-02-27,2.2
USG-100715,EQ-1140,OP-258,2023-12-22,6.77
USG-100716,EQ-1113,OP-217,2023-01-02,4.79
USG-100717,EQ-1040,OP-216,2024-03-09,11.36
USG-100718,EQ-1034,OP-275,2024-02-28,2.39
USG-100719,EQ-1100,OP-273,2023-04-25,6.77
USG-100720,EQ-1058,OP-259,2023-04-12,2.02
USG-100721,EQ-1066,OP-247,2023-03-29,9.05
USG-100722,EQ-1116,OP-263,2023-03-02,11.43
USG-100723,EQ-1068,OP-263,2023-07-15,7.8
USG-100724,EQ-1072,OP-224,2023-08-03,1.8
USG-100725,EQ-1060,OP-231,2023-07-09,2.4
USG-100726,EQ-1082,OP-250,2023-12-18,5.94
USG-100727,EQ-1018,OP-207,2023-01-27,11.04
USG-100728,EQ-1011,OP-UNKNOWN,2023-09-16,5.64
USG-100729,EQ-1143,OP-222,2023-05-14,5.06
USG-100730,EQ-1022,OP-267,2023-08-10,1.96
USG-100731,EQ-1071,OP-255,2023-05-25,10.21
USG-100732,EQ-1132,OP-221,2023-06-11,11.48
USG-100733,EQ-1112,OP-219,2023-01-28,6.77
USG-100734,EQ-1119,OP-263,2023-01-21,7.39
USG-100735,EQ-1028,OP-218,2023-03-05,4.48
USG-100736,EQ-1130,OP-272,2024-04-01,11.98
USG-100738,EQ-1031,OP-275,2024-04-20,3.11
USG-100739,EQ-1122,OP-234,2023-11-01,1.96
USG-100740,EQ-1115,OP-272,2023-03-08,6.77
USG-100741,EQ-1082,OP-209,2023-10-08,5.69
USG-100742,EQ-1102,OP-226,2023-03-25,8.3
USG-100743,EQ-1039,OP-262,2024-02-15,4.76
USG-100744,EQ-1033,OP-212,2024-03-02,6.18
USG-100745,EQ-1068,OP-254,2023-02-16,7.95
USG-100746,EQ-1109,OP-265,2023-06-24,8.3
USG-100747,EQ-1126,OP-267,2023-02-12,11.03
USG-100748,EQ-1038,OP-238,2024-03-06,7.47
USG-100749,EQ-1011,OP-265,2023-08-06,9.06
USG-100750,EQ-1090,OP-210,2024-01-29,8.45
USG-100751,EQ-1046,OP-205,2023-02-12,4.8
USG-100752,EQ-1115,OP-233,2023-06-24,3.47
USG-100753,EQ-1066,OP-213,2023-08-11,6.77
USG-100754,EQ-1043,OP-258,2023-12-21,9.31
USG-100755,EQ-1077,OP-278,2023-07-04,8.59
USG-100757,EQ-1006,OP-218,2023-11-29,10.51
USG-100758,EQ-1022,OP-259,2023-03-17,6.77
USG-100759,EQ-1039,OP-256,2024-05-08,6.77
USG-100760,EQ-1062,OP-272,2024-02-29,6.77
USG-100762,EQ-1074,OP-251,2023-09-06,11.32
USG-100763,EQ-1124,OP-207,2023-09-28,7.31
USG-100764,EQ-1106,OP-214,2023-09-11,6.21
USG-100765,EQ-1041,OP-224,2023-08-29,3.81
USG-100766,EQ-1086,OP-259,2023-03-09,5.6
USG-100767,EQ-1092,OP-220,2023-11-15,2.41
USG-100769,EQ-1053,OP-202,2023-07-03,3.17
USG-100770,EQ-1128,OP-208,2023-06-22,2.77
USG-100771,EQ-1066,OP-245,2024-01-29,4.31
USG-100772,EQ-1131,OP-213,2023-12-28,9.89
USG-100773,EQ-1028,OP-278,2023-11-09,10.15
USG-100774,EQ-1026,OP-215,2024-03-21,9.15
USG-100775,EQ-1129,OP-212,2023-03-20,2.95
USG-100776,EQ-1112,OP-200,2023-05-06,4.51
USG-100777,EQ-1068,OP-253,2023-07-04,9.41
USG-100778,EQ-1058,OP-254,2023-07-31,11.49
USG-100779,EQ-1092,OP-256,2023-03-16,6.93
USG-100780,EQ-1086,OP-221,2023-08-11,8.43
USG-100781,EQ-1147,OP-266,2024-05-13,8.65
USG-100782,EQ-1077,OP-240,2024-04-10,10.95
USG-100783,EQ-1037,OP-257,2023-11-26,9.78
USG-100784,EQ-1088,OP-251,2024-02-02,1.89
USG-100785,EQ-1032,OP-269,2023-05-26,4.78
USG-100786,EQ-1040,OP-269,2023-10-31,4.69
USG-100787,EQ-1129,OP-207,2024-03-06,5.22
USG-100788,EQ-1031,OP-273,2024-01-13,3.98
USG-100789,EQ-1148,OP-268,2024-03-08,4.49
USG-100790,EQ-1146,OP-248,2023-09-24,6.92
USG-100791,EQ-1092,OP-218,2023-12-31,2.47
USG-100792,EQ-1033,OP-257,2023-02-09,7.68
USG-100793,EQ-1101,OP-274,2023-09-13,8.73
USG-100794,EQ-1106,OP-218,2023-09-16,2.86
USG-100795,EQ-1135,OP-227,2023-08-22,11.41
USG-100796,EQ-1030,OP-252,2023-02-26,1.92
USG-100797,EQ-1095,OP-247,2023-06-05,6.77
USG-100798,EQ-1107,OP-239,2024-03-31,9.27
USG-100800,EQ-1096,OP-277,2023-03-09,6.34
USG-100801,EQ-1114,OP-241,2023-02-15,5.8
USG-100802,EQ-1101,OP-205,2024-05-05,4.41
USG-100803,EQ-1042,OP-273,2023-11-19,7.39
USG-100804,EQ-1143,OP-279,2023-10-05,6.77
USG-100805,EQ-1048,OP-264,2024-04-04,7.08
USG-100806,EQ-1070,OP-231,2024-02-29,6.16
USG-100807,EQ-1082,OP-205,2023-09-09,6.77
USG-100808,EQ-1106,OP-267,2023-06-12,11.79
USG-100810,EQ-1083,OP-207,2023-06-02,5.83
USG-100811,EQ-1096,OP-215,2023-01-27,7.65
USG-100812,EQ-1129,OP-214,2023-05-18,5.77
USG-100813,EQ-1104,OP-202,2023-05-18,2.57
USG-100815,EQ-1095,OP-221,2024-02-05,11.59
USG-100816,EQ-1010,OP-UNKNOWN,2023-08-26,8.36
USG-100817,EQ-1015,OP-261,2023-05-20,5.49
USG-100818,EQ-1054,OP-265,2023-05-25,7.41
USG-100819,EQ-1101,OP-217,2024-01-07,6.04
USG-100820,EQ-1081,OP-243,2023-11-22,6.25
USG-100821,EQ-1082,OP-258,2024-05-06,6.77
USG-100822,EQ-1000,OP-200,2024-06-04,7.34
USG-100823,EQ-1125,OP-268,2023-02-11,2.31
USG-100824,EQ-1113,OP-245,2024-05-12,5.26
USG-100825,EQ-1002,OP-247,2024-04-24,6.77
USG-100827,EQ-1059,OP-246,2023-01-19,8.92
USG-100828,EQ-1050,OP-250,2023-02-26,6.69
USG-100829,EQ-1144,OP-277,2023-10-17,9.33
USG-100830,EQ-1145,OP-266,2024-01-09,8.62
USG-100831,EQ-1136,OP-271,2024-03-28,8.23
USG-100832,EQ-1013,OP-241,2023-08-10,2.78
USG-100833,EQ-1126,OP-205,2024-03-28,6.77
USG-100834,EQ-1136,OP-200,2023-07-20,7.5
USG-100835,EQ-1057,OP-254,2024-05-05,3.23
USG-100836,EQ-1024,OP-255,2024-02-18,11.32
USG-100837,EQ-1063,OP-230,2024-05-05,6.77
USG-100838,EQ-1060,OP-276,2023-11-14,6.19
USG-100839,EQ-1015,OP-248,2023-06-10,9.72
USG-100840,EQ-1113,OP-278,2023-11-17,2.09
USG-100841,EQ-1097,OP-279,2024-01-21,9.77
USG-100842,EQ-1116,OP-254,2024-03-26,8.33
USG-100843,EQ-1006,OP-242,2023-10-28,7.75
USG-100844,EQ-1049,OP-216,2023-11-23,6.55
USG-100845,EQ-1047,OP-205,2023-01-31,6.89
USG-100846,EQ-1091,OP-269,2024-02-02,7.83
USG-100847,EQ-1002,OP-218,2023-01-30,7.37
USG-100848,EQ-1088,OP-225,2023-11-24,5.09
USG-100849,EQ-1119,OP-242,2024-03-12,7.97
USG-100850,EQ-1041,OP-205,2023-09-11,6.77
USG-100851,EQ-1058,OP-227,2023-05-03,10.05
USG-100852,EQ-1096,OP-223,2024-02-27,2.27
USG-100853,EQ-1029,OP-256,2023-04-10,5.28
USG-100854,EQ-1050,OP-222,2023-04-23,5.07
USG-100855,EQ-1045,OP-222,2024-03-07,10.23
USG-100856,EQ-1028,OP-226,2023-06-06,5.41
USG-100857,EQ-1134,OP-279,2024-03-27,2.74
USG-100858,EQ-1033,OP-224,2023-09-30,7.8
USG-100859,EQ-1062,OP-278,2023-10-28,9.79
USG-100860,EQ-1013,OP-235,2024-03-22,7.63
USG-100861,EQ-1020,OP-278,2023-02-03,10.77
USG-100862,EQ-1095,OP-259,2023-04-02,8.79
USG-100863,EQ-1126,OP-274,2023-07-25,8.32
USG-100864,EQ-1051,OP-230,2023-07-22,5.46
USG-100865,EQ-1095,OP-210,2023-03-10,6.95
USG-100866,EQ-1010,OP-279,2023-06-22,5.79
USG-100867,EQ-1081,OP-203,2023-04-02,2.3
USG-100868,EQ-1075,OP-265,2023-10-07,11.23
USG-100869,EQ-1018,OP-269,2023-04-13,4.13
USG-100870,EQ-1070,OP-277,2023-03-12,9.27
USG-100871,EQ-1002,OP-236,2024-02-26,11.43
USG-100872,EQ-1003,OP-265,2024-01-25,3.89
USG-100873,EQ-1053,OP-266,2023-10-28,9.09
USG-100874,EQ-1021,OP-224,2023-08-08,3.7
USG-100875,EQ-1142,OP-217,2023-10-23,9.25
USG-100876,EQ-1090,OP-253,2023-08-06,9.68
USG-100877,EQ-1083,OP-272,2024-07-02,11.76
USG-100878,EQ-1145,OP-277,2024-04-12,11.79
USG-100879,EQ-1100,OP-249,2023-04-07,11.6
USG-100880,EQ-1077,OP-213,2023-12-12,6.77
USG-100881,EQ-1125,OP-225,2023-02-05,3.66
USG-100882,EQ-1134,OP-207,2023-07-08,10.53
USG-100883,EQ-1040,OP-216,2023-10-02,5.58
USG-100884,EQ-1052,OP-226,2023-06-08,6.49
USG-100885,EQ-1079,OP-264,2024-01-02,1.58
USG-100886,EQ-1016,OP-277,2024-02-18,7.48
USG-100887,EQ-1118,OP-211,2023-05-28,5.14
USG-100888,EQ-1076,OP-222,2023-08-01,9.2
USG-100889,EQ-1046,OP-212,2023-07-21,6.77
USG-100890,EQ-1040,OP-268,2023-05-30,6.77
USG-100891,EQ-1055,OP-252,2024-01-26,2.3
USG-100892,EQ-1083,OP-221,2023-05-10,6.77
USG-100893,EQ-1118,OP-251,2024-03-14,6.77
USG-100894,EQ-1034,OP-259,2023-09-06,8.4
USG-100895,EQ-1112,OP-235,2024-03-06,7.87
USG-100896,EQ-1031,OP-250,2023-03-28,8.61
USG-100897,EQ-1091,OP-204,2024-04-02,8.82
USG-100898,EQ-1133,OP-213,2023-07-19,7.78
USG-100899,EQ-1096,OP-231,2023-07-11,1.67
USG-100900,EQ-1003,OP-224,2023-12-15,10.76
USG-100901,EQ-1042,OP-205,2023-08-01,4.89
USG-100902,EQ-1053,OP-250,2024-04-25,2.61
USG-100903,EQ-1003,OP-240,2023-01-07,2.19
USG-100904,EQ-1094,OP-227,2023-07-30,11.82
USG-100905,EQ-1137,OP-272,2023-03-29,4.91
USG-100906,EQ-1099,OP-217,2023-06-20,8.72
USG-100907,EQ-1123,OP-202,2023-11-08,6.87
USG-100908,EQ-1128,OP-201,2023-04-30,2.8
USG-100909,EQ-1109,OP-279,2023-02-10,4.61
USG-100910,EQ-1052,OP-230,2024-04-17,6.16
USG-100911,EQ-1034,OP-205,2023-09-24,10.03
USG-100912,EQ-1058,OP-242,2023-06-25,11.02
USG-100913,EQ-1063,OP-228,2023-11-08,3.43
USG-100914,EQ-1016,OP-208,2024-05-03,2.99
USG-100915,EQ-1023,OP-270,2024-03-01,6.83
USG-100916,EQ-1119,OP-225,2023-05-06,4.68
USG-100917,EQ-1051,OP-261,2023-02-10,5.47
USG-100918,EQ-1108,OP-255,2024-01-25,6.56
USG-100919,EQ-1109,OP-238,2023-11-01,3.34
USG-100920,EQ-1078,OP-248,2023-10-15,6.77
USG-100921,EQ-1120,OP-224,2023-03-01,9.12
USG-100922,EQ-1106,OP-247,2023-07-16,7.68
USG-100923,EQ-1009,OP-215,2023-07-17,9.51
USG-100924,EQ-1089,OP-262,2023-11-22,8.33
USG-100925,EQ-1063,OP-204,2024-04-16,8.6
USG-100926,EQ-1037,OP-258,2024-04-28,7.82
USG-100928,EQ-1020,OP-224,2024-03-24,4.16
USG-100929,EQ-1136,OP-248,2023-10-28,10.7
USG-100930,EQ-1022,OP-273,2024-02-02,4.32
USG-100931,EQ-1101,OP-200,2023-03-28,6.77
USG-100932,EQ-1106,OP-236,2024-01-11,3.46
USG-100933,EQ-1124,OP-214,2023-08-19,3.61
USG-100934,EQ-1049,OP-252,2023-08-14,10.62
USG-100935,EQ-1075,OP-215,2023-05-22,6.77
USG-100936,EQ-1124,OP-212,2023-01-05,1.58
USG-100937,EQ-1010,OP-266,2024-10-02,11.86
USG-100938,EQ-1124,OP-243,2023-11-06,10.85
USG-100939,EQ-1061,OP-251,2023-07-13,10.67
USG-100940,EQ-1000,OP-251,2024-01-07,1.77
USG-100941,EQ-1135,OP-231,2023-07-08,10.63
USG-100942,EQ-1048,OP-UNKNOWN,2023-11-23,1.67
USG-100943,EQ-1011,OP-241,2023-12-14,5.7
USG-100944,EQ-1020,OP-260,2023-12-04,9.21
USG-100945,EQ-1049,OP-266,2024-03-24,6.8
USG-100946,EQ-1022,OP-270,2024-03-23,11.53
USG-100947,EQ-1138,OP-227,2023-03-29,2.44
USG-100948,EQ-1007,OP-241,2024-04-07,9.05
USG-100949,EQ-1031,OP-268,2023-11-21,8.76
USG-100950,EQ-1147,OP-276,2023-02-03,9.03
USG-100951,EQ-1097,OP-271,2024-05-09,3.85
USG-100952,EQ-1022,OP-243,2024-01-15,11.39
USG-100953,EQ-1032,OP-248,2023-10-23,7.7
USG-100954,EQ-1099,OP-240,2024-01-30,9.86
USG-100955,EQ-1056,OP-201,2023-10-03,10.07
USG-100956,EQ-1056,OP-258,2023-03-17,8.49
USG-100957,EQ-1008,OP-239,2023-09-15,11.97
USG-100958,EQ-1122,OP-227,2023-09-11,2.12
USG-100959,EQ-1039,OP-226,2024-03-10,8.85
USG-100960,EQ-1045,OP-250,2023-06-03,10.41
USG-100961,EQ-1140,OP-254,2023-12-14,5.61
USG-100962,EQ-1072,OP-224,2023-12-25,2.87
USG-100963,EQ-1148,OP-206,2024-03-11,8.37
USG-100964,EQ-1113,OP-237,2024-04-04,9.36
USG-100965,EQ-1002,OP-273,2023-02-22,3.05
USG-100966,EQ-1109,OP-221,2024-04-19,6.48
USG-100967,EQ-1030,OP-243,2023-10-31,9.09
USG-100968,EQ-1030,OP-262,2023-06-04,8.35
USG-100969,EQ-1022,OP-248,2023-05-21,1.62
USG-100970,EQ-1031,OP-265,2023-04-26,7.51
USG-100971,EQ-1024,OP-223,2023-07-16,6.05
USG-100972,EQ-1025,OP-268,2023-04-05,5.63
USG-100973,EQ-1135,OP-266,2024-03-04,9.8
USG-100974,EQ-1053,OP-215,2023-04-03,1.56
USG-100975,EQ-1080,OP-216,2023-10-22,7.41
USG-100976,EQ-1008,OP-215,2023-09-17,3.3
USG-100977,EQ-1000,OP-205,2024-04-29,4.58
USG-100978,EQ-1035,OP-240,2023-09-25,7.86
USG-100979,EQ-1025,OP-205,2023-02-05,10.49
USG-100980,EQ-1034,OP-227,2023-10-30,8.03
USG-100981,EQ-1065,OP-220,2023-07-24,8.6
USG-100982,EQ-1036,OP-209,2023-11-19,8.82
USG-100983,EQ-1095,OP-265,2023-11-06,4.82
USG-100984,EQ-1097,OP-277,2023-05-07,2.65
USG-100985,EQ-1016,OP-211,2023-07-05,3.04
USG-100986,EQ-1070,OP-UNKNOWN,2023-07-13,11.49
USG-100987,EQ-1031,OP-239,2023-10-29,7.05
USG-100988,EQ-1072,OP-277,2023-02-20,11.44
USG-100989,EQ-1088,OP-268,2023-10-10,6.51
USG-100990,EQ-1002,OP-219,2023-12-03,9.22
USG-100991,EQ-1094,OP-231,2023-12-14,3.42
USG-100992,EQ-1119,OP-235,2024-05-02,10.75
USG-100993,EQ-1078,OP-211,2024-04-30,10.38
USG-100994,EQ-1019,OP-211,2023-03-26,4.5
USG-100995,EQ-1002,OP-254,2023-12-13,6.54
USG-100996,EQ-1136,OP-251,2023-01-08,9.33
USG-100997,EQ-1136,OP-231,2024-01-14,11.99
USG-100998,EQ-1010,OP-221,2023-12-12,10.99
USG-100999,EQ-1093,OP-265,2023-06-30,5.48
USG-101000,EQ-1028,OP-231,2024-03-01,2.74
USG-101001,EQ-1075,OP-200,2024-01-13,11.19
USG-101002,EQ-1131,OP-204,2024-04-23,6.63
USG-101003,EQ-1117,OP-245,2023-02-24,3.45
